time,freq,freq_filtered
2024-12-04 15:30:38,35.165793550590024,35.165793550590024
2024-12-04 15:30:48,42.19871396333295,38.68225375696149
2024-12-04 15:30:58,56.242964611539506,44.53582404182083
2024-12-04 15:31:08,70.30453983132354,50.97800298919651
2024-12-04 15:31:18,63.272620866579906,53.43692656467319
2024-12-04 15:31:28,70.30253877661669,60.46427560987852
2024-12-04 15:31:39,24.930186875282676,57.01057019226846
2024-12-04 15:31:49,70.30263798588891,59.82250486713834
2024-12-04 15:31:59,63.272829713118014,58.41616284349724
2024-12-04 15:32:09,70.30116500920712,59.82187167202268
2024-12-04 15:32:19,63.273250437141805,58.4160140041277
2024-12-04 15:32:29,63.27314903911355,66.08460643689389
2024-12-04 15:32:39,63.2703917426868,64.67815718825345
2024-12-04 15:32:49,56.24281125308916,63.27215349624769
2024-12-04 15:32:59,56.24271439555145,60.46046337351655
2024-12-04 15:33:09,56.24188708434448,59.05419070295708
2024-12-04 15:33:19,63.272174423893915,59.05399577991316
2024-12-04 15:33:29,63.271531254829185,59.054223682341636
2024-12-04 15:33:39,63.271824840968385,60.46002639991749
2024-12-04 15:33:49,63.27305218159899,61.866093957127
2024-12-04 15:33:59,63.27249222990562,63.27221498623921
2024-12-04 15:34:09,63.27272074953483,63.2723242513674
2024-12-04 15:34:19,63.27229851919475,63.27247770424051
2024-12-04 15:34:29,63.27266475450611,63.27264568694807
2024-12-04 15:34:39,56.241970486972754,61.86642934802281
2024-12-04 15:34:49,56.24222473199496,60.460375848440684
2024-12-04 15:34:59,56.24165705579682,59.05416310969308
2024-12-04 15:35:09,42.18171294123162,54.836045994100445
2024-12-04 15:35:19,42.18169377184579,50.61785179756839
2024-12-04 15:35:29,35.15145687775315,46.39974907572447
2024-12-04 15:35:39,35.150978489361954,42.18149982719787
2024-12-04 15:35:49,42.18123169402739,39.36941475484398
2024-12-04 15:35:59,63.272539144396816,43.587579995477014
2024-12-04 15:36:09,63.27477144656547,47.80619553042095
2024-12-04 15:36:19,7.03032349289463,42.181968853449256
2024-12-04 15:36:29,70.30273719544111,49.21232059466509
2024-12-04 15:36:39,77.33209163881575,56.242492583622756
2024-12-04 15:36:49,77.33305715681858,59.054596186107105
2024-12-04 15:36:59,63.2711847056246,59.05387883791893
2024-12-04 15:37:09,63.27267080801795,70.30234830094359
2024-12-04 15:37:19,63.2729084092726,68.8963825437099
2024-12-04 15:37:29,63.27293413690407,66.08455104332756
2024-12-04 15:37:39,63.272180477311906,63.27237570742623
2024-12-04 15:37:49,63.27227430543928,63.27259362738916
2024-12-04 15:37:59,63.2720185487789,63.27246317554136
2024-12-04 15:38:09,63.27219863757292,63.27232122120141
2024-12-04 15:38:19,63.2721819906666,63.27217079195392
2024-12-04 15:38:29,63.272416561518014,63.27221800879515
2024-12-04 15:38:39,63.27153428147649,63.27207000400259
2024-12-04 15:38:49,63.271125686706064,63.27189143158802
2024-12-04 15:38:59,63.27266929463988,63.27198556300141
2024-12-04 15:39:09,56.241892465151736,61.86592765789844
2024-12-04 15:39:19,63.271877807830016,61.86581990716085
2024-12-04 15:39:29,56.24193954725921,60.45990096031737
2024-12-04 15:39:39,56.24230275473786,59.05413637392375
2024-12-04 15:39:49,56.062157823743746,57.61203407974451
2024-12-04 15:39:59,35.163755676102014,53.39640672193457
2024-12-04 15:40:09,35.1656833209482,47.7751678245582
2024-12-04 15:40:19,35.16541910920018,43.559863736946404
2024-12-04 15:40:29,49.231099063512076,42.15762299870124
2024-12-04 15:40:39,7.032960301738104,32.351783494300115
2024-12-04 15:40:49,63.295638601458066,37.97816007937132
2024-12-04 15:40:59,70.33067161518656,45.011157738219
2024-12-04 15:41:09,70.33061608095738,52.04419713257043
2024-12-04 15:41:19,70.33069854090502,56.26411702804903
2024-12-04 15:41:29,70.3308735585775,68.9236996794169
2024-12-04 15:41:39,70.33034009396778,70.33063997791885
2024-12-04 15:41:49,70.33099977378573,70.33070560963867
2024-12-04 15:41:59,63.29770744466914,68.92412388238102
2024-12-04 15:42:09,63.29740150179351,67.51746447455872
2024-12-04 15:42:19,70.33065478662301,67.51742072016783
2024-12-04 15:42:29,63.29670178217538,66.11069305780936
2024-12-04 15:42:39,63.297980069525444,64.7040891169573
2024-12-04 15:42:49,63.29691078771373,64.70392978556622
2024-12-04 15:42:59,63.296795683043584,64.70380862181624
2024-12-04 15:43:09,63.29810578066696,63.297298820625016
2024-12-04 15:43:19,63.29715917290194,63.29739029877034
2024-12-04 15:43:29,63.29770744466914,63.29733577379907
2024-12-04 15:43:39,63.29674721804456,63.297303059865236
2024-12-04 15:43:49,63.29773016331747,63.297489955920014
2024-12-04 15:43:59,63.29771198839751,63.297411197466126
2024-12-04 15:44:09,70.33083316980652,64.70414599684703
2024-12-04 15:44:19,63.29637010230649,64.7038785283745
2024-12-04 15:44:29,56.26422630193915,63.297374345153436
2024-12-04 15:44:39,56.265056963116166,61.89083970511317
2024-12-04 15:44:49,49.230916476983325,59.07748060283033
2024-12-04 15:44:59,35.1640728689549,52.044128542660005
2024-12-04 15:45:09,28.132173060135493,45.011289134225805
2024-12-04 15:45:19,35.1655730919974,40.791558492237456
2024-12-04 15:45:29,35.037764342170064,36.54609996804824
2024-12-04 15:45:39,35.15106508594384,33.73012968984034
2024-12-04 15:45:49,42.18191169852218,35.13369745575379
2024-12-04 15:45:59,49.21058834427409,39.34938051258152
2024-12-04 15:46:09,63.270909284946775,44.97044775117139
2024-12-04 15:46:19,70.30183254921069,52.02326139257951
2024-12-04 15:46:29,70.3015080256608,59.053349980522896
2024-12-04 15:46:39,77.33070444251011,66.0831085293205
2024-12-04 15:46:49,77.33360096492798,71.70771105345128
2024-12-04 15:46:59,77.33244676907121,74.52001855027616
2024-12-04 15:47:09,77.33227475244644,75.92610699092332
2024-12-04 15:47:19,70.3024025745126,75.92628590069367
2024-12-04 15:47:29,70.30292552620884,74.52073011743342
2024-12-04 15:47:39,63.271902021281996,71.70839032870421
2024-12-04 15:47:49,70.3017552013569,70.30225201516136
2024-12-04 15:47:59,70.30127766620268,68.8960525979126
2024-12-04 15:48:09,70.3033156431518,68.89623521164044
2024-12-04 15:48:19,63.27262237995566,67.49017458238981
2024-12-04 15:48:29,70.30103890105836,68.89600195834508
2024-12-04 15:48:39,70.30208309016646,68.89606753610698
2024-12-04 15:48:49,70.30224451347317,68.89626090556109
2024-12-04 15:48:59,70.07712253872101,68.85102228467494
2024-12-04 15:49:09,70.32939603289886,70.26237701526358
2024-12-04 15:49:19,70.33096779922346,70.26836279489659
2024-12-04 15:49:29,70.33049659851916,70.27404549656714
2024-12-04 15:49:39,70.33035860522249,70.279668314917
2024-12-04 15:49:49,70.33079109821945,70.33040202681669
2024-12-04 15:49:59,70.33021892963215,70.33056660616334
2024-12-04 15:50:09,70.33075744098599,70.33052453451585
2024-12-04 15:50:19,70.33061271524933,70.33054775786188
2024-12-04 15:50:29,63.29754235631444,68.92398450808028
2024-12-04 15:50:39,56.26470692462198,66.11076767336077
2024-12-04 15:50:49,42.198325221272924,60.48438893168893
2024-12-04 15:50:59,35.16468371269166,53.45117418603006
2024-12-04 15:51:09,28.132492131227586,45.01155006922572
2024-12-04 15:51:19,28.1318775556008,37.978417109083
2024-12-04 15:51:29,42.198597844824576,35.16519529312351
2024-12-04 15:51:39,42.19833127953581,35.16519650477609
2024-12-04 15:51:49,56.26382376993216,39.38502451622419
2024-12-04 15:51:59,63.297080416411696,46.41794217326101
2024-12-04 15:52:09,70.3304528444884,54.85765723103852
2024-12-04 15:52:19,70.32956431287309,60.48385052464823
2024-12-04 15:52:29,77.3636184526341,67.5169079592679
2024-12-04 15:52:39,84.3969977843305,73.14354276214756
2024-12-04 15:52:49,70.32923953324553,74.54997458551432
2024-12-04 15:52:59,70.33100482240347,74.55008498109734
2024-12-04 15:53:09,70.33071873520737,74.5503158655642
2024-12-04 15:53:19,70.3304343331841,73.14367904167419
2024-12-04 15:53:29,70.33030980284474,70.33034144537704
2024-12-04 15:53:39,70.33038721354437,70.33057098143681
2024-12-04 15:53:49,70.33097957932198,70.33056593282052
2024-12-04 15:53:59,70.32935732861871,70.33029365150279
2024-12-04 15:54:09,70.33009103439748,70.33022499174545
2024-12-04 15:54:19,70.32913688331354,70.32999040783922
2024-12-04 15:54:29,70.33049491567083,70.33001194826451
2024-12-04 15:54:39,70.32952560840769,70.32972115408165
2024-12-04 15:54:49,70.32993284882961,70.32983625812383
2024-12-04 15:54:59,7.033068171232855,57.670431685490904
2024-12-04 15:55:09,77.3623171254403,59.07706773391626
2024-12-04 15:55:19,70.33088870437857,59.0771464916578
2024-12-04 15:55:29,70.32993958011589,59.077229285999444
2024-12-04 15:55:39,70.32974100771273,59.07719091777606
2024-12-04 15:55:49,63.297019834629474,70.32998125045539
2024-12-04 15:55:59,63.29725610423591,67.51696904621451
2024-12-04 15:56:09,63.29766200742141,66.1103237068231
2024-12-04 15:56:19,56.2645251755832,63.29724082591654
2024-12-04 15:56:29,49.230220304645535,59.07733668530311
2024-12-04 15:56:39,42.19840094968392,54.857612908314
2024-12-04 15:56:49,35.16525839635278,49.23121336673737
2024-12-04 15:56:59,35.1641418612615,43.60450933750539
2024-12-04 15:57:09,35.164918464070176,39.384587995202786
2024-12-04 15:57:19,35.16547380238903,36.571638694751485
2024-12-04 15:57:29,42.19867155476015,36.57169281576673
2024-12-04 15:57:39,35.165396390540984,36.57172041460437
2024-12-04 15:57:49,49.23128518536757,39.38514907942558
2024-12-04 15:57:59,63.297095561875366,45.01158449898662
2024-12-04 15:58:09,7.033002708695454,39.3850902802479
2024-12-04 15:58:19,70.32972081397183,45.01130013209024
2024-12-04 15:58:29,77.36326858938439,53.450874571858925
2024-12-04 15:58:39,70.33098799368045,57.6708151335215
2024-12-04 15:58:49,70.33004054956446,59.07740413105931
2024-12-04 15:58:59,70.33117311007662,71.73703821133554
2024-12-04 15:59:09,70.33201792636511,71.7374976338142
2024-12-04 15:59:19,77.36484947811209,71.73781381155975
2024-12-04 15:59:29,70.33148444439509,71.73791310170267
2024-12-04 15:59:39,70.33099472516871,71.73810393682352
2024-12-04 15:59:49,70.33044106456637,71.73795752772146
2024-12-04 15:59:59,77.3646032698824,73.14447459642493
2024-12-04 16:00:09,77.36275027927547,73.1440547566576
2024-12-04 16:00:19,77.36282617425029,74.55032310262865
2024-12-04 16:00:29,70.30288348800357,74.54470085519563
2024-12-04 16:00:39,77.33252445424938,75.94511753313222
2024-12-04 16:00:49,77.33342154440021,75.93888118803578
2024-12-04 16:00:59,77.33277415766491,75.93288596371367
2024-12-04 16:01:09,77.33420767143664,75.92716226315095
2024-12-04 16:01:19,70.30276578129627,75.92713872180948
2024-12-04 16:01:29,70.30365868059276,74.52136556707816
2024-12-04 16:01:39,70.30378984285196,73.11543922676852
2024-12-04 16:01:49,70.3249722412406,71.71387884348364
2024-12-04 16:01:59,70.30112465455029,70.30726224010638
2024-12-04 16:02:09,70.30257240684709,70.30722356521655
2024-12-04 16:02:19,63.27229397911418,68.90095062492082
2024-12-04 16:02:29,56.24096160081328,66.08838497651308
2024-12-04 16:02:39,49.21223973157778,61.865838474580514
2024-12-04 16:02:49,35.15165950312386,54.83594544429525
2024-12-04 16:02:59,28.120833908662163,46.39959774465825
2024-12-04 16:03:09,35.151067608180774,40.77535247047157
2024-12-04 16:03:19,35.15109283057003,36.557378716422924
2024-12-04 16:03:29,42.04673164647518,35.1242770994024
2024-12-04 16:03:39,42.18150107004024,36.530245412785675
2024-12-04 16:03:49,56.24211576956112,42.15450178496546
2024-12-04 16:03:59,7.030087748328804,36.530305812995074
2024-12-04 16:04:09,70.30224451347317,43.560536149575704
2024-12-04 16:04:19,84.36325840282227,52.023841500845116
2024-12-04 16:04:29,7.030277755194924,44.99359683787606
2024-12-04 16:04:39,77.33297577122886,49.21176883820961
2024-12-04 16:04:49,77.33285184350085,63.272321657244014
2024-12-04 16:04:59,70.30230168440539,63.27233309143046
2024-12-04 16:05:09,77.33324582407175,61.86633057568035
2024-12-04 16:05:19,70.30184431955118,74.5206438885516
2024-12-04 16:05:29,70.3012860734556,73.11430594899696
2024-12-04 16:05:39,70.30239248548885,71.70821407739456
2024-12-04 16:05:49,70.30281622697971,71.70831698590942
2024-12-04 16:05:59,70.30312226567771,70.30229227423061
2024-12-04 16:06:09,70.30127934765311,70.302179279851
2024-12-04 16:06:19,70.30258754046127,70.30243957325214
2024-12-04 16:06:29,70.30270356505306,70.30250178916496
2024-12-04 16:06:39,70.30234035891225,70.30240661555149
2024-12-04 16:06:49,70.30151811443069,70.30208578530207
2024-12-04 16:06:59,70.30281454545576,70.30239282486261
2024-12-04 16:07:09,63.272342406673744,68.8963437981051
2024-12-04 16:07:19,70.30072951764983,68.89594898862445
2024-12-04 16:07:29,63.27021015091799,67.4895229470256
2024-12-04 16:07:39,63.31291138058977,66.09180160025741
2024-12-04 16:07:49,56.28349533748962,63.28793775866419
2024-12-04 16:07:59,35.222606510384935,57.677990579406426
2024-12-04 16:08:09,7.031314902880769,45.024107656452614
2024-12-04 16:08:19,21.12267919852492,36.59460146597401
2024-12-04 16:08:29,28.13583540827438,29.559186271510924
2024-12-04 16:08:39,35.207858261738295,25.344058856360657
2024-12-04 16:08:49,35.16460378014188,25.332458310312052
2024-12-04 16:08:59,49.24621131984482,33.775437593704865
2024-12-04 16:09:09,56.24092124611976,40.79908600322383
2024-12-04 16:09:19,70.30240089300845,49.23239910017064
2024-12-04 16:09:29,7.030272878784108,43.5968820235798
2024-12-04 16:09:39,70.3014626262321,50.624253792797845
2024-12-04 16:09:49,70.51028946983524,54.877069422795934
2024-12-04 16:09:59,70.30271869872372,57.689428913316725
2024-12-04 16:10:09,70.30276914433959,57.68950256358295
2024-12-04 16:10:19,70.30159209883176,70.34376640759248
2024-12-04 16:10:29,70.30162236522256,70.34379835539058
2024-12-04 16:10:39,70.30317103033174,70.30237466748987
2024-12-04 16:10:49,70.30216043874175,70.30226301549348
2024-12-04 16:10:59,70.29813013200229,70.30133521302601
2024-12-04 16:11:09,70.30228991391172,70.301474776042
2024-12-04 16:11:19,70.30157360271689,70.30146502354087
2024-12-04 16:11:29,70.51554693021417,70.34394020351736
2024-12-04 16:11:39,77.7549823073079,71.83450457723059
2024-12-04 16:11:49,77.33346408733665,73.24157136829747
2024-12-04 16:11:59,77.45644758818054,74.67240290315122
2024-12-04 16:12:09,70.33498504158878,74.6790851909256
2024-12-04 16:12:19,70.5883556538908,74.69364693566094
2024-12-04 16:12:29,70.3022815064187,73.20310677548309
2024-12-04 16:12:39,6.873797262463662,59.11117341050849
2024-12-04 16:12:49,7.015756088653806,45.023035110603146
2024-12-04 16:12:59,7.005389352113712,32.35711597270814
2024-12-04 16:13:09,56.26480655051923,29.492406152033823
2024-12-04 16:13:19,42.198976494490154,23.871745149648113
2024-12-04 16:13:29,35.165261762051806,29.53003804956574
2024-12-04 16:13:39,35.164515434062274,35.159789918647434
2024-12-04 16:13:49,35.248310010660994,40.808374050356896
2024-12-04 16:13:59,35.25934852278125,36.6072824448093
2024-12-04 16:14:09,42.19822929900917,36.607133005713095
2024-12-04 16:14:19,42.225631310833734,38.01920691546948
2024-12-04 16:14:29,7.046899459954764,32.39568372064799
2024-12-04 16:14:39,7.0466465534577,26.755351029207322
2024-12-04 16:14:49,70.32985880476575,33.76945308560422
2024-12-04 16:14:59,7.068617926033272,26.743530811009045
2024-12-04 16:15:09,70.40421523286444,32.37924759541519
2024-12-04 16:15:19,63.745164371547155,43.71890057773366
2024-12-04 16:15:29,70.30473994305947,56.37051925565402
2024-12-04 16:15:39,63.40071451132707,54.984690396966286
2024-12-04 16:15:49,70.60534406012457,67.69203562378455
2024-12-04 16:15:59,63.27141472912715,66.2654755230371
2024-12-04 16:16:09,70.30139873083917,67.57672239489548
2024-12-04 16:16:19,70.30872055352938,67.57751851698947
2024-12-04 16:16:29,70.35579722522435,68.96853505976893
2024-12-04 16:16:39,7.030099518367236,56.25348615141746
2024-12-04 16:16:49,77.42290021760758,59.08378324911354
2024-12-04 16:16:59,77.5887758492283,60.541258672791365
2024-12-04 16:17:09,70.41929130769205,60.5633728236239
2024-12-04 16:17:19,70.36060554332845,60.56433448724472
2024-12-04 16:17:29,70.31252836952989,73.22082025747726
2024-12-04 16:17:39,70.32446746965674,71.80113370788709
2024-12-04 16:17:49,70.30376630087196,70.34413179821581
2024-12-04 16:17:59,70.29597309051158,70.31946815477973
2024-12-04 16:18:09,70.30283472374845,70.30791399086372
2024-12-04 16:18:19,70.3008135889588,70.3055710347495
2024-12-04 16:18:29,70.30160723202388,70.30099898722294
2024-12-04 16:18:39,63.27126491099808,68.89449870924815
2024-12-04 16:18:49,63.2727071291133,67.48984551696851
2024-12-04 16:18:59,63.581469554648855,66.14557248314858
