time,freq,freq_filtered
2024-12-04 15:30:40,55.86124495063459,55.86124495063459
2024-12-04 15:30:50,48.87913741158144,52.37019118110801
2024-12-04 15:31:01,48.85918222874089,51.1998548636523
2024-12-04 15:31:11,48.87984226953072,50.619851715121904
2024-12-04 15:31:21,48.87920360001333,50.271722092100184
2024-12-04 15:31:31,48.877995979632765,48.87507229789983
2024-12-04 15:31:43,23.80382800161022,43.860010415905585
2024-12-04 15:31:53,41.87840004369324,42.463853978896054
2024-12-04 15:32:03,48.87898993975504,42.46368351294091
2024-12-04 15:32:13,48.87837916040573,42.4635186250194
2024-12-04 15:32:23,48.87862184466938,42.46364379802672
2024-12-04 15:32:33,48.859618487030374,47.47480189511076
2024-12-04 15:32:43,41.89584612754254,47.478291111880615
2024-12-04 15:32:53,34.91360820214819,44.685214764359245
2024-12-04 15:33:03,34.913103089672674,41.89215955021264
2024-12-04 15:33:13,34.89917056917468,39.09626929511369
2024-12-04 15:33:23,34.91326150596955,36.30699789890153
2024-12-04 15:33:33,34.914038678995304,34.91063640919208
2024-12-04 15:33:43,27.930364365544794,33.513987641871395
2024-12-04 15:33:53,34.89920206128883,33.51120743619463
2024-12-04 15:34:04,27.93043602536316,32.11746052743233
2024-12-04 15:34:14,27.930678875259996,30.720944001290416
2024-12-04 15:34:24,34.91343734144845,30.72082373378105
2024-12-04 15:34:34,27.919994158181485,30.718749692308386
2024-12-04 15:34:44,34.91325487070314,30.721560254191246
2024-12-04 15:34:54,27.930404176509597,30.72155388442053
2024-12-04 15:35:04,20.93936211978837,29.32329053332621
2024-12-04 15:35:14,20.93978328782856,26.528559722602232
2024-12-04 15:35:24,27.93094760752694,26.53075041247132
2024-12-04 15:35:34,27.930588635461003,25.134217165422896
2024-12-04 15:35:44,20.939653007356956,23.73606693159237
2024-12-04 15:35:54,27.91923236609706,25.132040980854104
2024-12-04 15:36:04,20.94845356514226,25.13377503631684
2024-12-04 15:36:14,20.947411996398834,23.73706791409122
2024-12-04 15:36:25,20.939841467036057,22.338918480406235
2024-12-04 15:36:35,34.89920206128883,25.13082829119261
2024-12-04 15:36:45,48.87802849170752,29.3225875163147
2024-12-04 15:36:55,48.87851617801914,34.90860003889007
2024-12-04 15:37:05,48.8590638834206,40.49093041629443
2024-12-04 15:37:15,55.839180766617886,47.4707982762108
2024-12-04 15:37:25,55.859092550693866,51.6627763740918
